"i1","j1","fq","pval","fdr","bon","ibp","jbp","rawc"
75,95,0.102431299398471,0,0,0,231175000,231275000,49.86038
76,87,0.246317643242595,0,0,0,231180000,231235000,75.07295
76,88,0.223556885995862,0,0,0,231180000,231240000,71.203
76,91,0.145019888081898,0,0,0,231180000,231255000,59.076496
76,93,0.119917725435348,0,0,0,231180000,231265000,54.12306
76,94,0.11217915221109,0,0,0,231180000,231270000,52.464375
76,95,0.122298201249944,0,0,0,231180000,231275000,54.494804
76,135,0.0756491558927079,0,0,0,231180000,231475000,42.707363
77,85,0.458880046078377,0,0,0,231185000,231225000,101.3122
77,94,0.124055998291598,0,0,0,231185000,231270000,54.9117
77,95,0.148075867353248,0,0,0,231185000,231275000,59.927578
77,103,0.0930406223373498,0,0,0,231185000,231315000,47.50623
78,82,0.998439448280103,0,0,0,231190000,231210000,159.97725
78,83,0.796986919570003,0,0,0,231190000,231215000,123.87716
78,84,0.598180809995205,0,0,0,231190000,231220000,111.6462
78,88,0.270480723764829,0,0,0,231190000,231240000,76.947525
78,90,0.19962206394543,0,0,0,231190000,231250000,68.489845
78,93,0.235502546147029,0,0,0,231190000,231265000,73.24182
78,94,0.242809942715046,0,0,0,231190000,231270000,74.324455
78,95,0.137158621897031,0,0,0,231190000,231275000,57.760036
78,96,0.241371411154739,0,0,0,231190000,231280000,73.93426
78,98,0.146433672562923,0,0,0,231190000,231290000,59.495045
78,116,0.0701290408834695,0,0,0,231190000,231380000,41.116856
78,133,0.0811944827587446,0,0,0,231190000,231465000,44.389603
78,134,0.0755542419154556,0,0,0,231190000,231470000,42.655552
78,135,0.0983907196038834,0,0,0,231190000,231475000,49.0269
79,83,0.998236768504182,0,0,0,231195000,231215000,151.15929
79,85,0.598106158335002,0,0,0,231195000,231225000,111.57816
79,86,0.404878136815917,0,0,0,231195000,231230000,90.76526
79,88,0.356718621948193,0,0,0,231195000,231240000,87.35297
79,92,0.168204916674917,0,0,0,231195000,231260000,63.83069
79,93,0.182857854664718,0,0,0,231195000,231265000,65.524666
79,94,0.210810331022602,0,0,0,231195000,231270000,69.917946
79,95,0.267423715405017,0,0,0,231195000,231275000,76.77231
79,135,0.0933875386520293,0,0,0,231195000,231475000,47.650696
80,86,0.603200819651766,0,0,0,231200000,231230000,114.44209
80,89,0.289156627519593,0,0,0,231200000,231245000,79.47876
80,92,0.238436912416033,0,0,0,231200000,231260000,73.587555
80,93,0.160252542155215,0,0,0,231200000,231265000,61.77426
80,94,0.146503929076551,0,0,0,231200000,231270000,59.537994
80,95,0.164101919765889,0,0,0,231200000,231275000,63.036858
80,99,0.131479064186469,0,0,0,231200000,231295000,56.402355
80,114,0.0703166700695754,0,0,0,231200000,231370000,41.172073
80,134,0.0883743027657701,0,0,0,231200000,231470000,46.461807
80,135,0.081622043751973,0,0,0,231200000,231475000,44.588238
81,89,0.404343269571975,0,0,0,231205000,231245000,90.66161
81,90,0.341473061028713,0,0,0,231205000,231250000,84.03477
81,91,0.239134924168685,0,0,0,231205000,231255000,73.66959
81,92,0.357108984423725,0,0,0,231205000,231260000,87.658
81,93,0.212112069580594,0,0,0,231205000,231265000,70.17833
81,94,0.213453632256612,0,0,0,231205000,231270000,70.48658
81,99,0.13590921659681,0,0,0,231205000,231295000,57.490253
82,86,0.998439845934119,0,0,0,231210000,231230000,160.00348
82,88,0.556573241846091,0,0,0,231210000,231240000,102.24203
82,89,0.459648370358805,0,0,0,231210000,231245000,101.53321
82,90,0.32616471888081,0,0,0,231210000,231250000,82.582954
82,91,0.286922670614664,0,0,0,231210000,231255000,79.35039
82,93,0.290487071602885,0,0,0,231210000,231265000,79.78409
82,94,0.34858224211649,0,0,0,231210000,231270000,86.570755
82,95,0.164883287269669,0,0,0,231210000,231275000,63.161934
82,100,0.14481167687368,0,0,0,231210000,231300000,58.94208
82,135,0.0679272712766458,0,0,0,231210000,231475000,40.260986
83,88,0.803328687175565,0,0,0,231215000,231240000,125.34076
83,89,0.562019514342026,0,0,0,231215000,231245000,102.881516
83,90,0.448145006731003,0,0,0,231215000,231250000,97.211555
83,91,0.414253732478092,0,0,0,231215000,231255000,91.6368
83,92,0.447626980357308,0,0,0,231215000,231260000,97.0529
83,93,0.30224787862925,0,0,0,231215000,231265000,81.051575
83,94,0.424670415910022,0,0,0,231215000,231270000,92.77378
83,95,0.347645871821422,0,0,0,231215000,231275000,85.980156
84,88,0.998323706315206,0,0,0,231220000,231240000,152.45175
84,89,0.81614033298112,0,0,0,231220000,231245000,133.6227
84,91,0.444348177752486,0,0,0,231220000,231255000,95.211075
84,92,0.606554215353524,0,0,0,231220000,231260000,117.48777
84,94,0.246836632985891,0,0,0,231220000,231270000,75.09475
85,90,0.816825135245532,0,0,0,231225000,231250000,134.4843
85,92,0.595726429454677,0,0,0,231225000,231260000,110.15545
85,93,0.556129597370193,0,0,0,231225000,231265000,102.14905
85,94,0.304987315380847,0,0,0,231225000,231270000,81.10305
85,104,0.107101670148122,0,0,0,231225000,231320000,51.556076
86,91,0.998348508561269,0,0,0,231230000,231255000,153.33298
86,92,0.606379001718252,0,0,0,231230000,231260000,117.2773
86,93,0.612062573748656,0,0,0,231230000,231265000,120.409874
86,94,0.404031280378159,0,0,0,231230000,231270000,90.66149
87,93,0.606263944810847,0,0,0,231235000,231265000,117.263725
87,94,0.59072941504761,0,0,0,231235000,231270000,107.63863
87,136,0.0676846684346596,0,0,0,231235000,231480000,40.121555
88,91,1.00000000000013,0,0,0,231240000,231255000,198.11662
88,92,0.998222489003077,0,0,0,231240000,231260000,151.0572
88,93,0.803057561484383,0,0,0,231240000,231265000,125.25991
88,94,0.601920692702892,0,0,0,231240000,231270000,113.80692
88,134,0.0670983563074484,0,0,0,231240000,231470000,39.9026
88,135,0.0653120845587397,0,0,0,231240000,231475000,39.29879
89,93,0.998462932934984,0,0,0,231245000,231265000,160.68909
89,94,0.819334255009897,0,0,0,231245000,231270000,138.1924
90,94,0.998341819171374,0,0,0,231250000,231270000,153.14177
90,135,0.0706803852334325,0,0,0,231250000,231475000,41.238174
91,134,0.0665440113890923,0,0,0,231255000,231470000,39.659813
92,135,0.0865151266957122,0,0,0,231260000,231475000,46.026398
93,134,0.0703588232141135,0,0,0,231265000,231470000,41.175594
93,135,0.117682709229982,0,0,0,231265000,231475000,53.717598
94,134,0.102842725022029,0,0,0,231270000,231470000,50.016796
94,135,0.149849131154138,0,0,0,231270000,231475000,60.553684
95,126,0.0829978016092434,0,0,0,231275000,231430000,44.905754
95,128,0.0708583333462641,0,0,0,231275000,231440000,41.27577
95,129,0.0817342862757272,0,0,0,231275000,231445000,44.612583
95,130,0.0835159563564905,0,0,0,231275000,231450000,45.18955
95,131,0.0804138045648645,0,0,0,231275000,231455000,44.04378
95,132,0.136920380037885,0,0,0,231275000,231460000,57.687145
95,133,0.179156368508568,0,0,0,231275000,231465000,65.27897
95,134,0.187170519821431,0,0,0,231275000,231470000,66.6145
95,135,0.183622577788363,0,0,0,231275000,231475000,65.63526
95,136,0.0872891134380504,0,0,0,231275000,231480000,46.262543
96,100,1.00000000000013,0,0,0,231280000,231300000,195.15924
96,101,0.818084474548343,0,0,0,231280000,231305000,135.61188
96,102,0.609310259183353,0,0,0,231280000,231310000,119.244545
96,103,0.447464581084231,0,0,0,231280000,231315000,96.54786
96,104,0.45769637264806,0,0,0,231280000,231320000,100.41753
96,106,0.248651540823647,0,0,0,231280000,231330000,75.553215
96,121,0.0921804065806453,0,0,0,231280000,231405000,47.304607
96,126,0.102898125042268,0,0,0,231280000,231430000,50.04235
96,127,0.0808942820816543,0,0,0,231280000,231435000,44.19641
96,128,0.0970839383852903,0,0,0,231280000,231440000,48.719105
96,129,0.143317153389892,0,0,0,231280000,231445000,58.50546
96,130,0.162972439425059,0,0,0,231280000,231450000,62.5563
96,131,0.203101362018968,0,0,0,231280000,231455000,68.92489
96,132,0.132636855246288,0,0,0,231280000,231460000,56.685
96,133,0.198629691640281,0,0,0,231280000,231465000,68.30941
96,134,0.196498276463136,0,0,0,231280000,231470000,68.0319
96,135,0.203957477971732,0,0,0,231280000,231475000,68.927475
96,136,0.125527937539329,0,0,0,231280000,231480000,55.114906
96,137,0.0996106752223988,0,0,0,231280000,231485000,49.32256
96,144,0.0658204059986526,0,0,0,231280000,231520000,39.40389
97,100,1.00000000000013,0,0,0,231285000,231300000,219.78615
97,102,0.802090682490035,0,0,0,231285000,231310000,125.191505
97,103,0.575981955048301,0,0,0,231285000,231315000,105.14022
97,104,0.439965355505107,0,0,0,231285000,231320000,93.987434
97,105,0.338907805848619,0,0,0,231285000,231325000,83.61845
97,106,0.277768023955354,0,0,0,231285000,231330000,77.54393
97,107,0.277740807729272,0,0,0,231285000,231335000,77.54297
97,119,0.0902108641104872,0,0,0,231285000,231395000,46.821186
97,120,0.0907052066016911,0,0,0,231285000,231400000,46.95766
97,125,0.0752480425666215,0,0,0,231285000,231425000,42.51171
97,126,0.0723030905875132,0,0,0,231285000,231430000,41.668823
97,127,0.105668994662291,0,0,0,231285000,231435000,51.033012
97,128,0.120864417427195,0,0,0,231285000,231440000,54.2571
97,129,0.0991535346392435,0,0,0,231285000,231445000,49.144398
97,130,0.0828172822461219,0,0,0,231285000,231450000,44.88761
97,131,0.139910941960816,0,0,0,231285000,231455000,58.039745
97,132,0.12534587486634,0,0,0,231285000,231460000,55.09746
97,133,0.100029444088229,0,0,0,231285000,231465000,49.427685
97,134,0.185822967917653,0,0,0,231285000,231470000,66.094734
97,135,0.168511052401622,0,0,0,231285000,231475000,63.932476
97,136,0.124151404556518,0,0,0,231285000,231480000,54.92017
97,137,0.0672580551168288,0,0,0,231285000,231485000,39.99113
97,138,0.0785023950166977,0,0,0,231285000,231490000,43.705196
98,101,1.00000000000013,0,0,0,231290000,231305000,197.15173
98,102,0.998528167140912,0,0,0,231290000,231310000,164.44838
98,103,0.813712039658587,0,0,0,231290000,231315000,131.29245
98,117,0.105082389678158,0,0,0,231290000,231385000,50.762047
98,121,0.0871295835250863,0,0,0,231290000,231405000,46.215855
98,125,0.0820853130978473,0,0,0,231290000,231425000,44.699387
98,127,0.101502579716271,0,0,0,231290000,231435000,49.66435
98,129,0.0994915312582828,0,0,0,231290000,231445000,49.26059
98,130,0.104828855502872,0,0,0,231290000,231450000,50.581196
98,131,0.16394920136558,0,0,0,231290000,231455000,62.950302
98,132,0.12232513668636,0,0,0,231290000,231460000,54.51773
98,133,0.176754562277095,0,0,0,231290000,231465000,65.036255
98,134,0.113768253755823,0,0,0,231290000,231470000,52.80487
98,135,0.162605965232173,0,0,0,231290000,231475000,62.402714
99,102,1.00000000000013,0,0,0,231295000,231310000,202.07701
99,126,0.132223853540619,0,0,0,231295000,231430000,56.538597
99,127,0.0764519681802537,0,0,0,231295000,231435000,43.093742
99,128,0.0910396246608604,0,0,0,231295000,231440000,47.002632
99,129,0.143887422926551,0,0,0,231295000,231445000,58.657856
99,130,0.0843402585168668,0,0,0,231295000,231450000,45.512436
99,131,0.165318739229853,0,0,0,231295000,231455000,63.26238
99,132,0.111341355781192,0,0,0,231295000,231460000,52.18812
99,133,0.205829250127737,0,0,0,231295000,231465000,69.08987
99,134,0.282856630624999,0,0,0,231295000,231470000,78.35747
99,135,0.161732870292401,0,0,0,231295000,231475000,62.07596
99,136,0.0697151414509176,0,0,0,231295000,231480000,40.908215
100,106,0.575404048050788,0,0,0,231300000,231330000,104.806076
100,116,0.127513253109494,0,0,0,231300000,231380000,55.50257
100,117,0.140074671967905,0,0,0,231300000,231385000,58.05309
100,119,0.104805278646953,0,0,0,231300000,231395000,50.564407
100,121,0.120379572755424,0,0,0,231300000,231405000,54.211792
100,123,0.106207407373884,0,0,0,231300000,231415000,51.221046
100,126,0.0972528072313024,0,0,0,231300000,231430000,48.774334
100,127,0.110112185708758,0,0,0,231300000,231435000,52.043926
100,128,0.0746980957860452,0,0,0,231300000,231440000,42.411476
100,129,0.136490634533604,0,0,0,231300000,231445000,57.598988
100,130,0.153992015000274,0,0,0,231300000,231450000,61.213146
100,131,0.138635875016548,0,0,0,231300000,231455000,57.988033
100,132,0.164249645995295,0,0,0,231300000,231460000,63.108555
100,133,0.200183336995752,0,0,0,231300000,231465000,68.641815
100,134,0.200308620413462,0,0,0,231300000,231470000,68.68066
100,135,0.147207827569236,0,0,0,231300000,231475000,59.763634
101,120,0.104447336854136,0,0,0,231305000,231400000,50.430233
101,121,0.113879349413099,0,0,0,231305000,231405000,52.83953
101,122,0.126626853528392,0,0,0,231305000,231410000,55.233086
101,125,0.132405973641876,0,0,0,231305000,231425000,56.6079
101,126,0.117140386837373,0,0,0,231305000,231430000,53.617847
101,127,0.155926437214603,0,0,0,231305000,231435000,61.40836
101,128,0.106973556090625,0,0,0,231305000,231440000,51.530823
101,129,0.198977535283838,0,0,0,231305000,231445000,68.38434
101,130,0.229723596066852,0,0,0,231305000,231450000,72.018074
101,131,0.173344226642188,0,0,0,231305000,231455000,64.57101
101,132,0.269385147120164,0,0,0,231305000,231460000,76.846725
101,133,0.241866937649209,0,0,0,231305000,231465000,74.14757
101,134,0.188280049032987,0,0,0,231305000,231470000,66.905464
101,135,0.192863038155667,0,0,0,231305000,231475000,67.50019
102,112,0.230588099139567,0,0,0,231310000,231360000,72.273705
102,120,0.144585948738859,0,0,0,231310000,231400000,58.74975
102,121,0.108943654379103,0,0,0,231310000,231405000,51.902866
102,124,0.163639475779972,0,0,0,231310000,231420000,62.9022
102,125,0.123130923839762,0,0,0,231310000,231425000,54.675323
102,126,0.167737351376459,0,0,0,231310000,231430000,63.788708
102,127,0.099429325321421,0,0,0,231310000,231435000,49.213863
102,128,0.0992870787523453,0,0,0,231310000,231440000,49.203873
102,129,0.209216871573888,0,0,0,231310000,231445000,69.52264
102,130,0.238576664566408,0,0,0,231310000,231450000,73.66473
102,131,0.240648923882696,0,0,0,231310000,231455000,73.80087
102,132,0.19013574024067,0,0,0,231310000,231460000,66.98879
102,133,0.3572743584583,0,0,0,231310000,231465000,87.66597
102,134,0.345327913695811,0,0,0,231310000,231470000,84.662125
102,135,0.219474404609563,0,0,0,231310000,231475000,70.73405
102,136,0.0773470206339584,0,0,0,231310000,231480000,43.530342
103,106,1.00000000000013,0,0,0,231315000,231330000,203.27803
103,107,0.998425220344277,0,0,0,231315000,231335000,158.47466
103,110,0.423199371011012,0,0,0,231315000,231350000,92.65215
103,112,0.446177386388796,0,0,0,231315000,231360000,95.74679
103,116,0.200817124042338,0,0,0,231315000,231380000,68.704994
103,117,0.210643317543966,0,0,0,231315000,231385000,69.73767
103,120,0.189363108137416,0,0,0,231315000,231400000,66.93424
103,121,0.154484552549537,0,0,0,231315000,231405000,61.22058
103,122,0.133280649890285,0,0,0,231315000,231410000,56.877594
103,124,0.103066613999157,0,0,0,231315000,231420000,50.067448
103,125,0.142490544578821,0,0,0,231315000,231425000,58.349663
103,126,0.135217278983584,0,0,0,231315000,231430000,57.47946
103,127,0.130463741908171,0,0,0,231315000,231435000,56.0699
103,128,0.22540651374056,0,0,0,231315000,231440000,71.29773
103,129,0.2104495501145,0,0,0,231315000,231445000,69.65802
103,130,0.278933668747939,0,0,0,231315000,231450000,77.87045
103,131,0.185746136267033,0,0,0,231315000,231455000,66.064545
103,132,0.204453644607083,0,0,0,231315000,231460000,68.935165
103,133,0.287395410116661,0,0,0,231315000,231465000,79.36317
103,134,0.228313275808691,0,0,0,231315000,231470000,71.67254
103,135,0.126639078735764,0,0,0,231315000,231475000,55.245922
103,136,0.0798069818492088,0,0,0,231315000,231480000,43.944584
103,139,0.0750125400936693,0,0,0,231315000,231495000,42.49471
104,107,1.00000000000013,0,0,0,231320000,231335000,211.72159
104,108,0.998214471448316,0,0,0,231320000,231340000,150.96434
104,109,0.807796770492004,0,0,0,231320000,231345000,127.307625
104,110,0.599716410182116,0,0,0,231320000,231350000,113.18117
104,111,0.593058490321781,0,0,0,231320000,231355000,108.53787
104,112,0.342215954300766,0,0,0,231320000,231360000,84.212265
104,113,0.301151682799568,0,0,0,231320000,231365000,80.97996
104,115,0.245254987855303,0,0,0,231320000,231375000,74.92413
104,117,0.169942311958144,0,0,0,231320000,231385000,64.10299
104,118,0.153942815618253,0,0,0,231320000,231390000,61.20609
104,119,0.198357633827952,0,0,0,231320000,231395000,68.27408
104,120,0.156099779536198,0,0,0,231320000,231400000,61.46466
104,121,0.179115275246636,0,0,0,231320000,231405000,65.26715
104,123,0.131395567450742,0,0,0,231320000,231415000,56.38287
104,125,0.0965445854726175,0,0,0,231320000,231425000,48.546265
104,126,0.12085942429913,0,0,0,231320000,231430000,54.235214
104,127,0.127262180674499,0,0,0,231320000,231435000,55.371468
104,128,0.123516222962239,0,0,0,231320000,231440000,54.783558
104,129,0.193122745165346,0,0,0,231320000,231445000,67.52478
104,130,0.15084343446142,0,0,0,231320000,231450000,60.879536
104,131,0.121246013479601,0,0,0,231320000,231455000,54.290787
104,132,0.14662067659827,0,0,0,231320000,231460000,59.547928
104,133,0.224813374078837,0,0,0,231320000,231465000,71.2269
104,134,0.208765513804051,0,0,0,231320000,231470000,69.38786
104,135,0.198781189215326,0,0,0,231320000,231475000,68.35361
104,136,0.0963456486899907,0,0,0,231320000,231480000,48.466656
105,109,0.998437628545127,0,0,0,231325000,231345000,159.52908
105,110,0.804827985975471,0,0,0,231325000,231350000,126.33129
105,111,0.564815200512909,0,0,0,231325000,231355000,103.280266
105,112,0.589471274369355,0,0,0,231325000,231360000,106.69884
105,113,0.456900658444604,0,0,0,231325000,231365000,99.88468
105,114,0.276387770063981,0,0,0,231325000,231370000,77.352135
105,116,0.244573472968064,0,0,0,231325000,231380000,74.57518
105,117,0.205434937218143,0,0,0,231325000,231385000,69.00641
105,119,0.162739559264685,0,0,0,231325000,231395000,62.516068
105,120,0.145587080386232,0,0,0,231325000,231400000,59.198853
105,122,0.147024822572568,0,0,0,231325000,231410000,59.694576
105,123,0.114359869019638,0,0,0,231325000,231415000,52.89426
105,125,0.137778262571084,0,0,0,231325000,231425000,57.882816
105,126,0.182307552718685,0,0,0,231325000,231430000,65.44499
105,127,0.113276345230196,0,0,0,231325000,231435000,52.722073
105,128,0.146791200950455,0,0,0,231325000,231440000,59.688545
105,129,0.164216012964643,0,0,0,231325000,231445000,63.098366
105,130,0.129791589244558,0,0,0,231325000,231450000,55.862194
105,131,0.147203879644363,0,0,0,231325000,231455000,59.75761
105,132,0.111612407368197,0,0,0,231325000,231460000,52.258747
105,133,0.198607410428409,0,0,0,231325000,231465000,68.28143
105,134,0.233007853174719,0,0,0,231325000,231470000,72.86837
105,135,0.162394274700036,0,0,0,231325000,231475000,62.309383
105,138,0.0793008610447001,0,0,0,231325000,231490000,43.895367
106,109,1.00000000000013,0,0,0,231330000,231345000,194.45622
